S-Vw4 EKF POSITION EVALUATION
======================================================================

RAW S-Vw4 REFERENCE
         period  samples  mean_error_m  median_error_m   rmse_m  p95_error_m  max_error_m
BEFORE BLACKOUT    50590       24.0521         13.6775  39.1882      76.6651     282.0144
DURING BLACKOUT      200      195.8210        139.3802 228.6675     365.4434     369.9355
 AFTER BLACKOUT    75687      107.1229        112.8080 110.0086     129.4269     285.9047
        OVERALL   126477       74.0353         91.9877  89.1013     124.5696     369.9355

CLEANED S-Vw4 REFERENCE
         period  samples  mean_error_m  median_error_m   rmse_m  p95_error_m  max_error_m
BEFORE BLACKOUT    50590       23.1758         13.6745  36.3500      69.8982     255.9123
DURING BLACKOUT      200      194.6076        138.9395 227.5516     364.9996     369.5014
 AFTER BLACKOUT    75687      106.5767        112.7490 109.3428     127.7763     269.1926
        OVERALL   126477       73.3560         90.4826  88.1197     123.7935     369.5014

GPS JUMP DETECTION
Threshold: 50.00 m
Detected jumps: 1210
GPS jump: 3118210 -> 3118309 ms; dt=0.099 s; distance=132.335 m
GPS jump: 3127209 -> 3127310 ms; dt=0.101 s; distance=58.874 m
GPS jump: 3136210 -> 3136310 ms; dt=0.100 s; distance=80.193 m
GPS jump: 3145309 -> 3145410 ms; dt=0.101 s; distance=125.811 m
GPS jump: 3154210 -> 3154310 ms; dt=0.100 s; distance=158.017 m
GPS jump: 3163310 -> 3163410 ms; dt=0.100 s; distance=150.005 m
GPS jump: 3172210 -> 3172310 ms; dt=0.100 s; distance=161.964 m
GPS jump: 3181209 -> 3181310 ms; dt=0.101 s; distance=127.525 m
GPS jump: 3199210 -> 3199310 ms; dt=0.100 s; distance=72.463 m
GPS jump: 3208310 -> 3208410 ms; dt=0.100 s; distance=114.909 m
GPS jump: 3217209 -> 3217310 ms; dt=0.101 s; distance=142.879 m
GPS jump: 3226210 -> 3226312 ms; dt=0.102 s; distance=131.313 m
GPS jump: 3235210 -> 3235310 ms; dt=0.100 s; distance=120.026 m
GPS jump: 3244210 -> 3244310 ms; dt=0.100 s; distance=92.920 m
GPS jump: 3253210 -> 3253310 ms; dt=0.100 s; distance=101.608 m
GPS jump: 3262310 -> 3262410 ms; dt=0.100 s; distance=142.951 m
GPS jump: 3271211 -> 3271310 ms; dt=0.099 s; distance=162.057 m
GPS jump: 3280210 -> 3280311 ms; dt=0.101 s; distance=157.153 m
GPS jump: 3289210 -> 3289310 ms; dt=0.100 s; distance=90.403 m
GPS jump: 3298310 -> 3298410 ms; dt=0.100 s; distance=147.605 m
GPS jump: 3307210 -> 3307311 ms; dt=0.101 s; distance=170.082 m
GPS jump: 3316209 -> 3316315 ms; dt=0.106 s; distance=183.025 m
GPS jump: 3325210 -> 3325310 ms; dt=0.100 s; distance=173.351 m
GPS jump: 3334210 -> 3334310 ms; dt=0.100 s; distance=127.113 m
GPS jump: 3343310 -> 3343410 ms; dt=0.100 s; distance=111.901 m
GPS jump: 3352210 -> 3352311 ms; dt=0.101 s; distance=141.467 m
GPS jump: 3361210 -> 3361310 ms; dt=0.100 s; distance=114.134 m
GPS jump: 3370210 -> 3370310 ms; dt=0.100 s; distance=72.240 m
GPS jump: 3379310 -> 3379409 ms; dt=0.099 s; distance=111.500 m
GPS jump: 3388210 -> 3388310 ms; dt=0.100 s; distance=147.867 m
GPS jump: 3397210 -> 3397310 ms; dt=0.100 s; distance=165.403 m
GPS jump: 3406210 -> 3406310 ms; dt=0.100 s; distance=181.809 m
GPS jump: 3415210 -> 3415310 ms; dt=0.100 s; distance=200.459 m
GPS jump: 3424210 -> 3424310 ms; dt=0.100 s; distance=192.675 m
GPS jump: 3433210 -> 3433311 ms; dt=0.101 s; distance=159.494 m
GPS jump: 3442209 -> 3442309 ms; dt=0.100 s; distance=135.480 m
GPS jump: 3451210 -> 3451310 ms; dt=0.100 s; distance=96.375 m
GPS jump: 3460209 -> 3460310 ms; dt=0.101 s; distance=162.235 m
GPS jump: 3469210 -> 3469310 ms; dt=0.100 s; distance=217.184 m
GPS jump: 3478209 -> 3478310 ms; dt=0.101 s; distance=271.778 m
GPS jump: 3487209 -> 3487310 ms; dt=0.101 s; distance=301.855 m
GPS jump: 3496210 -> 3496309 ms; dt=0.099 s; distance=297.364 m
GPS jump: 3505210 -> 3505310 ms; dt=0.100 s; distance=309.027 m
GPS jump: 3514210 -> 3514310 ms; dt=0.100 s; distance=321.053 m
GPS jump: 3523210 -> 3523310 ms; dt=0.100 s; distance=290.313 m
GPS jump: 3532210 -> 3532310 ms; dt=0.100 s; distance=271.784 m
GPS jump: 3541209 -> 3541310 ms; dt=0.101 s; distance=231.517 m
GPS jump: 3550210 -> 3550310 ms; dt=0.100 s; distance=159.361 m
GPS jump: 3559210 -> 3559309 ms; dt=0.099 s; distance=112.142 m
GPS jump: 3568210 -> 3568310 ms; dt=0.100 s; distance=167.832 m
GPS jump: 3577210 -> 3577310 ms; dt=0.100 s; distance=173.233 m
GPS jump: 3586210 -> 3586310 ms; dt=0.100 s; distance=174.294 m
GPS jump: 3595210 -> 3595309 ms; dt=0.099 s; distance=177.519 m
GPS jump: 3613310 -> 3613409 ms; dt=0.099 s; distance=57.063 m
GPS jump: 3622209 -> 3622310 ms; dt=0.101 s; distance=153.559 m
GPS jump: 3631210 -> 3631309 ms; dt=0.099 s; distance=154.736 m
GPS jump: 3640211 -> 3640311 ms; dt=0.100 s; distance=160.915 m
GPS jump: 3649210 -> 3649310 ms; dt=0.100 s; distance=150.945 m
GPS jump: 3658210 -> 3658309 ms; dt=0.099 s; distance=108.974 m
GPS jump: 3667209 -> 3667310 ms; dt=0.101 s; distance=85.576 m
GPS jump: 3676211 -> 3676310 ms; dt=0.099 s; distance=191.807 m
GPS jump: 3685210 -> 3685309 ms; dt=0.099 s; distance=246.269 m
GPS jump: 3694310 -> 3694409 ms; dt=0.099 s; distance=282.473 m
GPS jump: 3703210 -> 3703310 ms; dt=0.100 s; distance=222.452 m
GPS jump: 3712210 -> 3712310 ms; dt=0.100 s; distance=160.781 m
GPS jump: 3721210 -> 3721310 ms; dt=0.100 s; distance=150.139 m
GPS jump: 3730209 -> 3730310 ms; dt=0.101 s; distance=169.248 m
GPS jump: 3739210 -> 3739311 ms; dt=0.101 s; distance=192.481 m
GPS jump: 3748309 -> 3748410 ms; dt=0.101 s; distance=235.375 m
GPS jump: 3757210 -> 3757310 ms; dt=0.100 s; distance=256.025 m
GPS jump: 3766310 -> 3766410 ms; dt=0.100 s; distance=246.409 m
GPS jump: 3775210 -> 3775311 ms; dt=0.101 s; distance=213.685 m
GPS jump: 3784210 -> 3784310 ms; dt=0.100 s; distance=214.221 m
GPS jump: 3793210 -> 3793310 ms; dt=0.100 s; distance=229.315 m
GPS jump: 3802210 -> 3802309 ms; dt=0.099 s; distance=242.104 m
GPS jump: 3811210 -> 3811310 ms; dt=0.100 s; distance=227.874 m
GPS jump: 3820210 -> 3820310 ms; dt=0.100 s; distance=213.885 m
GPS jump: 3829209 -> 3829310 ms; dt=0.101 s; distance=215.398 m
GPS jump: 3838310 -> 3838410 ms; dt=0.100 s; distance=206.569 m
GPS jump: 3847210 -> 3847310 ms; dt=0.100 s; distance=197.353 m
GPS jump: 3856211 -> 3856310 ms; dt=0.099 s; distance=189.386 m
GPS jump: 3865210 -> 3865310 ms; dt=0.100 s; distance=191.935 m
GPS jump: 3874210 -> 3874310 ms; dt=0.100 s; distance=167.231 m
GPS jump: 3883211 -> 3883310 ms; dt=0.099 s; distance=196.339 m
GPS jump: 3892210 -> 3892310 ms; dt=0.100 s; distance=219.551 m
GPS jump: 3901210 -> 3901311 ms; dt=0.101 s; distance=228.356 m
GPS jump: 3910309 -> 3910410 ms; dt=0.101 s; distance=228.566 m
GPS jump: 3919310 -> 3919410 ms; dt=0.100 s; distance=232.519 m
GPS jump: 3928310 -> 3928410 ms; dt=0.100 s; distance=225.432 m
GPS jump: 3937210 -> 3937310 ms; dt=0.100 s; distance=120.845 m
GPS jump: 3946210 -> 3946309 ms; dt=0.099 s; distance=121.422 m
GPS jump: 3955210 -> 3955310 ms; dt=0.100 s; distance=208.358 m
GPS jump: 3964210 -> 3964310 ms; dt=0.100 s; distance=260.328 m
GPS jump: 3973209 -> 3973310 ms; dt=0.101 s; distance=292.007 m
GPS jump: 3982212 -> 3982310 ms; dt=0.098 s; distance=297.790 m
GPS jump: 3991210 -> 3991310 ms; dt=0.100 s; distance=307.209 m
GPS jump: 4000209 -> 4000310 ms; dt=0.101 s; distance=311.945 m
GPS jump: 4009210 -> 4009310 ms; dt=0.100 s; distance=310.704 m
GPS jump: 4018310 -> 4018410 ms; dt=0.100 s; distance=300.958 m
GPS jump: 4027210 -> 4027310 ms; dt=0.100 s; distance=298.871 m
GPS jump: 4036210 -> 4036317 ms; dt=0.107 s; distance=308.332 m
GPS jump: 4045209 -> 4045310 ms; dt=0.101 s; distance=291.197 m
GPS jump: 4054310 -> 4054410 ms; dt=0.100 s; distance=294.718 m
GPS jump: 4063310 -> 4063410 ms; dt=0.100 s; distance=306.058 m
GPS jump: 4072210 -> 4072310 ms; dt=0.100 s; distance=290.987 m
GPS jump: 4081210 -> 4081311 ms; dt=0.101 s; distance=275.421 m
GPS jump: 4090310 -> 4090410 ms; dt=0.100 s; distance=263.147 m
GPS jump: 4099210 -> 4099310 ms; dt=0.100 s; distance=235.068 m
GPS jump: 4108210 -> 4108310 ms; dt=0.100 s; distance=173.591 m
GPS jump: 4117210 -> 4117310 ms; dt=0.100 s; distance=83.087 m
GPS jump: 4126209 -> 4126310 ms; dt=0.101 s; distance=156.615 m
GPS jump: 4135310 -> 4135410 ms; dt=0.100 s; distance=226.854 m
GPS jump: 4144210 -> 4144310 ms; dt=0.100 s; distance=207.309 m
GPS jump: 4153209 -> 4153310 ms; dt=0.101 s; distance=111.214 m
GPS jump: 4162210 -> 4162309 ms; dt=0.099 s; distance=165.742 m
GPS jump: 4171210 -> 4171310 ms; dt=0.100 s; distance=118.809 m
GPS jump: 4180310 -> 4180410 ms; dt=0.100 s; distance=135.497 m
GPS jump: 4189209 -> 4189310 ms; dt=0.101 s; distance=148.371 m
GPS jump: 4198309 -> 4198410 ms; dt=0.101 s; distance=79.226 m
GPS jump: 4207210 -> 4207310 ms; dt=0.100 s; distance=129.358 m
GPS jump: 4216310 -> 4216409 ms; dt=0.099 s; distance=200.405 m
GPS jump: 4225209 -> 4225310 ms; dt=0.101 s; distance=224.546 m
GPS jump: 4234312 -> 4234410 ms; dt=0.098 s; distance=245.270 m
GPS jump: 4243210 -> 4243310 ms; dt=0.100 s; distance=279.300 m
GPS jump: 4252211 -> 4252310 ms; dt=0.099 s; distance=294.665 m
GPS jump: 4261211 -> 4261310 ms; dt=0.099 s; distance=297.272 m
GPS jump: 4270210 -> 4270311 ms; dt=0.101 s; distance=280.573 m
GPS jump: 4279210 -> 4279310 ms; dt=0.100 s; distance=267.530 m
GPS jump: 4288210 -> 4288310 ms; dt=0.100 s; distance=265.016 m
GPS jump: 4297310 -> 4297410 ms; dt=0.100 s; distance=275.122 m
GPS jump: 4306310 -> 4306410 ms; dt=0.100 s; distance=279.692 m
GPS jump: 4315310 -> 4315410 ms; dt=0.100 s; distance=272.444 m
GPS jump: 4324209 -> 4324310 ms; dt=0.101 s; distance=276.834 m
GPS jump: 4333310 -> 4333410 ms; dt=0.100 s; distance=271.690 m
GPS jump: 4342210 -> 4342310 ms; dt=0.100 s; distance=262.172 m
GPS jump: 4351210 -> 4351309 ms; dt=0.099 s; distance=257.811 m
GPS jump: 4360210 -> 4360311 ms; dt=0.101 s; distance=253.914 m
GPS jump: 4369210 -> 4369310 ms; dt=0.100 s; distance=248.057 m
GPS jump: 4378210 -> 4378310 ms; dt=0.100 s; distance=255.167 m
GPS jump: 4387210 -> 4387310 ms; dt=0.100 s; distance=250.708 m
GPS jump: 4396210 -> 4396309 ms; dt=0.099 s; distance=283.465 m
GPS jump: 4405210 -> 4405310 ms; dt=0.100 s; distance=283.914 m
GPS jump: 4414310 -> 4414410 ms; dt=0.100 s; distance=275.007 m
GPS jump: 4423210 -> 4423310 ms; dt=0.100 s; distance=267.759 m
GPS jump: 4432210 -> 4432310 ms; dt=0.100 s; distance=271.900 m
GPS jump: 4441310 -> 4441410 ms; dt=0.100 s; distance=271.999 m
GPS jump: 4450210 -> 4450310 ms; dt=0.100 s; distance=282.459 m
GPS jump: 4459310 -> 4459410 ms; dt=0.100 s; distance=283.483 m
GPS jump: 4468210 -> 4468310 ms; dt=0.100 s; distance=287.789 m
GPS jump: 4477210 -> 4477311 ms; dt=0.101 s; distance=286.564 m
GPS jump: 4486210 -> 4486309 ms; dt=0.099 s; distance=293.609 m
GPS jump: 4495209 -> 4495311 ms; dt=0.102 s; distance=289.715 m
GPS jump: 4504210 -> 4504309 ms; dt=0.099 s; distance=284.858 m
GPS jump: 4513310 -> 4513410 ms; dt=0.100 s; distance=286.237 m
GPS jump: 4522210 -> 4522310 ms; dt=0.100 s; distance=290.531 m
GPS jump: 4531210 -> 4531311 ms; dt=0.101 s; distance=297.802 m
GPS jump: 4540210 -> 4540310 ms; dt=0.100 s; distance=294.672 m
GPS jump: 4549210 -> 4549310 ms; dt=0.100 s; distance=307.319 m
GPS jump: 4558209 -> 4558309 ms; dt=0.100 s; distance=320.770 m
GPS jump: 4567310 -> 4567410 ms; dt=0.100 s; distance=313.330 m
GPS jump: 4576310 -> 4576410 ms; dt=0.100 s; distance=319.347 m
GPS jump: 4585210 -> 4585310 ms; dt=0.100 s; distance=317.122 m
GPS jump: 4594210 -> 4594310 ms; dt=0.100 s; distance=314.843 m
GPS jump: 4603310 -> 4603409 ms; dt=0.099 s; distance=321.983 m
GPS jump: 4612210 -> 4612310 ms; dt=0.100 s; distance=320.824 m
GPS jump: 4621310 -> 4621410 ms; dt=0.100 s; distance=306.748 m
GPS jump: 4630210 -> 4630309 ms; dt=0.099 s; distance=314.417 m
GPS jump: 4639209 -> 4639310 ms; dt=0.101 s; distance=314.120 m
GPS jump: 4648210 -> 4648309 ms; dt=0.099 s; distance=309.910 m
GPS jump: 4657211 -> 4657310 ms; dt=0.099 s; distance=309.259 m
GPS jump: 4666210 -> 4666310 ms; dt=0.100 s; distance=283.524 m
GPS jump: 4675210 -> 4675310 ms; dt=0.100 s; distance=273.185 m
GPS jump: 4684310 -> 4684410 ms; dt=0.100 s; distance=283.289 m
GPS jump: 4693210 -> 4693310 ms; dt=0.100 s; distance=271.829 m
GPS jump: 4702210 -> 4702310 ms; dt=0.100 s; distance=269.677 m
GPS jump: 4711309 -> 4711410 ms; dt=0.101 s; distance=273.520 m
GPS jump: 4720310 -> 4720409 ms; dt=0.099 s; distance=251.623 m
GPS jump: 4729310 -> 4729409 ms; dt=0.099 s; distance=271.991 m
GPS jump: 4738210 -> 4738310 ms; dt=0.100 s; distance=287.521 m
GPS jump: 4747210 -> 4747310 ms; dt=0.100 s; distance=280.089 m
GPS jump: 4756210 -> 4756310 ms; dt=0.100 s; distance=287.408 m
GPS jump: 4765210 -> 4765309 ms; dt=0.099 s; distance=294.978 m
GPS jump: 4774210 -> 4774310 ms; dt=0.100 s; distance=302.768 m
GPS jump: 4783210 -> 4783311 ms; dt=0.101 s; distance=293.015 m
GPS jump: 4792210 -> 4792309 ms; dt=0.099 s; distance=292.481 m
GPS jump: 4801210 -> 4801310 ms; dt=0.100 s; distance=290.899 m
GPS jump: 4810210 -> 4810310 ms; dt=0.100 s; distance=303.021 m
GPS jump: 4819210 -> 4819310 ms; dt=0.100 s; distance=280.900 m
GPS jump: 4828210 -> 4828310 ms; dt=0.100 s; distance=284.049 m
GPS jump: 4837212 -> 4837310 ms; dt=0.098 s; distance=297.093 m
GPS jump: 4846212 -> 4846310 ms; dt=0.098 s; distance=306.191 m
GPS jump: 4855210 -> 4855312 ms; dt=0.102 s; distance=297.355 m
GPS jump: 4864210 -> 4864310 ms; dt=0.100 s; distance=275.723 m
GPS jump: 4873309 -> 4873410 ms; dt=0.101 s; distance=278.371 m
GPS jump: 4882209 -> 4882311 ms; dt=0.102 s; distance=289.793 m
GPS jump: 4891209 -> 4891310 ms; dt=0.101 s; distance=256.791 m
GPS jump: 4900210 -> 4900310 ms; dt=0.100 s; distance=253.664 m
GPS jump: 4909309 -> 4909410 ms; dt=0.101 s; distance=242.887 m
GPS jump: 4918210 -> 4918310 ms; dt=0.100 s; distance=230.574 m
GPS jump: 4927311 -> 4927410 ms; dt=0.099 s; distance=229.187 m
GPS jump: 4936210 -> 4936310 ms; dt=0.100 s; distance=217.923 m
GPS jump: 4945210 -> 4945311 ms; dt=0.101 s; distance=224.729 m
GPS jump: 4954310 -> 4954410 ms; dt=0.100 s; distance=244.008 m
GPS jump: 4963310 -> 4963409 ms; dt=0.099 s; distance=267.450 m
GPS jump: 4972210 -> 4972310 ms; dt=0.100 s; distance=282.986 m
GPS jump: 4981210 -> 4981309 ms; dt=0.099 s; distance=284.473 m
GPS jump: 4990209 -> 4990311 ms; dt=0.102 s; distance=301.908 m
GPS jump: 4999310 -> 4999410 ms; dt=0.100 s; distance=304.823 m
GPS jump: 5008310 -> 5008410 ms; dt=0.100 s; distance=279.209 m
GPS jump: 5017210 -> 5017311 ms; dt=0.101 s; distance=263.306 m
GPS jump: 5026310 -> 5026410 ms; dt=0.100 s; distance=276.207 m
GPS jump: 5035310 -> 5035409 ms; dt=0.099 s; distance=277.669 m
GPS jump: 5044210 -> 5044310 ms; dt=0.100 s; distance=281.422 m
GPS jump: 5053209 -> 5053310 ms; dt=0.101 s; distance=263.968 m
GPS jump: 5062210 -> 5062310 ms; dt=0.100 s; distance=245.243 m
GPS jump: 5071210 -> 5071311 ms; dt=0.101 s; distance=225.657 m
GPS jump: 5080312 -> 5080409 ms; dt=0.097 s; distance=260.386 m
GPS jump: 5089210 -> 5089310 ms; dt=0.100 s; distance=286.846 m
GPS jump: 5098210 -> 5098311 ms; dt=0.101 s; distance=289.732 m
GPS jump: 5107210 -> 5107309 ms; dt=0.099 s; distance=284.773 m
GPS jump: 5116211 -> 5116310 ms; dt=0.099 s; distance=282.372 m
GPS jump: 5125311 -> 5125410 ms; dt=0.099 s; distance=283.748 m
GPS jump: 5134210 -> 5134310 ms; dt=0.100 s; distance=291.389 m
GPS jump: 5143210 -> 5143309 ms; dt=0.099 s; distance=288.163 m
GPS jump: 5152210 -> 5152311 ms; dt=0.101 s; distance=285.425 m
GPS jump: 5161210 -> 5161309 ms; dt=0.099 s; distance=282.313 m
GPS jump: 5170310 -> 5170410 ms; dt=0.100 s; distance=277.481 m
GPS jump: 5179209 -> 5179310 ms; dt=0.101 s; distance=277.148 m
GPS jump: 5188210 -> 5188310 ms; dt=0.100 s; distance=281.188 m
GPS jump: 5197210 -> 5197310 ms; dt=0.100 s; distance=279.232 m
GPS jump: 5206310 -> 5206409 ms; dt=0.099 s; distance=264.110 m
GPS jump: 5215210 -> 5215310 ms; dt=0.100 s; distance=246.735 m
GPS jump: 5224210 -> 5224310 ms; dt=0.100 s; distance=273.673 m
GPS jump: 5233310 -> 5233410 ms; dt=0.100 s; distance=285.632 m
GPS jump: 5242209 -> 5242310 ms; dt=0.101 s; distance=270.558 m
GPS jump: 5251309 -> 5251410 ms; dt=0.101 s; distance=272.251 m
GPS jump: 5260310 -> 5260411 ms; dt=0.101 s; distance=269.597 m
GPS jump: 5269210 -> 5269310 ms; dt=0.100 s; distance=266.158 m
GPS jump: 5278210 -> 5278310 ms; dt=0.100 s; distance=272.036 m
GPS jump: 5287310 -> 5287410 ms; dt=0.100 s; distance=272.644 m
GPS jump: 5296210 -> 5296310 ms; dt=0.100 s; distance=255.603 m
GPS jump: 5305310 -> 5305409 ms; dt=0.099 s; distance=224.160 m
GPS jump: 5314209 -> 5314310 ms; dt=0.101 s; distance=216.124 m
GPS jump: 5323310 -> 5323410 ms; dt=0.100 s; distance=213.006 m
GPS jump: 5332311 -> 5332409 ms; dt=0.098 s; distance=214.470 m
GPS jump: 5341210 -> 5341310 ms; dt=0.100 s; distance=241.219 m
GPS jump: 5350210 -> 5350310 ms; dt=0.100 s; distance=272.549 m
GPS jump: 5359311 -> 5359410 ms; dt=0.099 s; distance=280.479 m
GPS jump: 5368209 -> 5368310 ms; dt=0.101 s; distance=272.181 m
GPS jump: 5377310 -> 5377409 ms; dt=0.099 s; distance=275.705 m
GPS jump: 5386209 -> 5386310 ms; dt=0.101 s; distance=272.687 m
GPS jump: 5395210 -> 5395310 ms; dt=0.100 s; distance=280.510 m
GPS jump: 5404310 -> 5404410 ms; dt=0.100 s; distance=270.766 m
GPS jump: 5413209 -> 5413310 ms; dt=0.101 s; distance=281.045 m
GPS jump: 5422210 -> 5422310 ms; dt=0.100 s; distance=295.335 m
GPS jump: 5431210 -> 5431310 ms; dt=0.100 s; distance=299.891 m
GPS jump: 5440210 -> 5440311 ms; dt=0.101 s; distance=287.098 m
GPS jump: 5449210 -> 5449310 ms; dt=0.100 s; distance=271.210 m
GPS jump: 5458309 -> 5458409 ms; dt=0.100 s; distance=253.918 m
GPS jump: 5467310 -> 5467409 ms; dt=0.099 s; distance=244.919 m
GPS jump: 5476310 -> 5476410 ms; dt=0.100 s; distance=251.554 m
GPS jump: 5485210 -> 5485310 ms; dt=0.100 s; distance=251.104 m
GPS jump: 5494309 -> 5494409 ms; dt=0.100 s; distance=242.420 m
GPS jump: 5503310 -> 5503410 ms; dt=0.100 s; distance=268.979 m
GPS jump: 5512210 -> 5512311 ms; dt=0.101 s; distance=271.115 m
GPS jump: 5521310 -> 5521409 ms; dt=0.099 s; distance=265.378 m
GPS jump: 5530210 -> 5530309 ms; dt=0.099 s; distance=258.962 m
GPS jump: 5539309 -> 5539409 ms; dt=0.100 s; distance=267.018 m
GPS jump: 5548210 -> 5548310 ms; dt=0.100 s; distance=260.019 m
GPS jump: 5557309 -> 5557410 ms; dt=0.101 s; distance=254.900 m
GPS jump: 5566210 -> 5566310 ms; dt=0.100 s; distance=250.402 m
GPS jump: 5575210 -> 5575310 ms; dt=0.100 s; distance=254.548 m
GPS jump: 5584210 -> 5584310 ms; dt=0.100 s; distance=278.343 m
GPS jump: 5593210 -> 5593310 ms; dt=0.100 s; distance=278.536 m
GPS jump: 5602309 -> 5602410 ms; dt=0.101 s; distance=274.502 m
GPS jump: 5611210 -> 5611310 ms; dt=0.100 s; distance=274.033 m
GPS jump: 5620309 -> 5620410 ms; dt=0.101 s; distance=263.012 m
GPS jump: 5629210 -> 5629310 ms; dt=0.100 s; distance=270.189 m
GPS jump: 5638318 -> 5638410 ms; dt=0.092 s; distance=281.869 m
GPS jump: 5647210 -> 5647310 ms; dt=0.100 s; distance=279.458 m
GPS jump: 5656310 -> 5656411 ms; dt=0.101 s; distance=276.184 m
GPS jump: 5665310 -> 5665410 ms; dt=0.100 s; distance=267.844 m
GPS jump: 5674309 -> 5674410 ms; dt=0.101 s; distance=253.106 m
GPS jump: 5683309 -> 5683410 ms; dt=0.101 s; distance=247.225 m
GPS jump: 5692310 -> 5692410 ms; dt=0.100 s; distance=246.379 m
GPS jump: 5701210 -> 5701309 ms; dt=0.099 s; distance=261.140 m
GPS jump: 5710210 -> 5710310 ms; dt=0.100 s; distance=278.388 m
GPS jump: 5719310 -> 5719410 ms; dt=0.100 s; distance=274.754 m
GPS jump: 5728209 -> 5728310 ms; dt=0.101 s; distance=269.717 m
GPS jump: 5737310 -> 5737410 ms; dt=0.100 s; distance=257.346 m
GPS jump: 5746210 -> 5746311 ms; dt=0.101 s; distance=246.124 m
GPS jump: 5755210 -> 5755310 ms; dt=0.100 s; distance=244.054 m
GPS jump: 5764310 -> 5764410 ms; dt=0.100 s; distance=234.385 m
GPS jump: 5773210 -> 5773310 ms; dt=0.100 s; distance=229.511 m
GPS jump: 5782309 -> 5782410 ms; dt=0.101 s; distance=234.235 m
GPS jump: 5791210 -> 5791310 ms; dt=0.100 s; distance=244.909 m
GPS jump: 5800310 -> 5800410 ms; dt=0.100 s; distance=259.200 m
GPS jump: 5809210 -> 5809310 ms; dt=0.100 s; distance=270.068 m
GPS jump: 5818310 -> 5818409 ms; dt=0.099 s; distance=266.025 m
GPS jump: 5827310 -> 5827410 ms; dt=0.100 s; distance=244.952 m
GPS jump: 5836210 -> 5836311 ms; dt=0.101 s; distance=244.343 m
GPS jump: 5845309 -> 5845410 ms; dt=0.101 s; distance=233.713 m
GPS jump: 5854310 -> 5854409 ms; dt=0.099 s; distance=238.441 m
GPS jump: 5863210 -> 5863310 ms; dt=0.100 s; distance=244.070 m
GPS jump: 5872210 -> 5872310 ms; dt=0.100 s; distance=247.983 m
GPS jump: 5881310 -> 5881409 ms; dt=0.099 s; distance=203.362 m
GPS jump: 5890210 -> 5890310 ms; dt=0.100 s; distance=202.071 m
GPS jump: 5899210 -> 5899310 ms; dt=0.100 s; distance=197.140 m
GPS jump: 5908210 -> 5908310 ms; dt=0.100 s; distance=204.716 m
GPS jump: 5917210 -> 5917310 ms; dt=0.100 s; distance=243.036 m
GPS jump: 5926210 -> 5926310 ms; dt=0.100 s; distance=271.299 m
GPS jump: 5935309 -> 5935410 ms; dt=0.101 s; distance=290.547 m
GPS jump: 5944310 -> 5944409 ms; dt=0.099 s; distance=278.831 m
GPS jump: 5953211 -> 5953310 ms; dt=0.099 s; distance=284.003 m
GPS jump: 5962210 -> 5962310 ms; dt=0.100 s; distance=279.100 m
GPS jump: 5971210 -> 5971309 ms; dt=0.099 s; distance=275.763 m
GPS jump: 5980210 -> 5980310 ms; dt=0.100 s; distance=250.548 m
GPS jump: 5989209 -> 5989309 ms; dt=0.100 s; distance=258.450 m
GPS jump: 5998211 -> 5998310 ms; dt=0.099 s; distance=263.581 m
GPS jump: 6007210 -> 6007310 ms; dt=0.100 s; distance=266.190 m
GPS jump: 6016310 -> 6016410 ms; dt=0.100 s; distance=266.890 m
GPS jump: 6025309 -> 6025410 ms; dt=0.101 s; distance=281.194 m
GPS jump: 6034310 -> 6034410 ms; dt=0.100 s; distance=274.818 m
GPS jump: 6043210 -> 6043310 ms; dt=0.100 s; distance=263.053 m
GPS jump: 6052210 -> 6052311 ms; dt=0.101 s; distance=270.438 m
GPS jump: 6061209 -> 6061310 ms; dt=0.101 s; distance=278.421 m
GPS jump: 6070310 -> 6070411 ms; dt=0.101 s; distance=279.021 m
GPS jump: 6079210 -> 6079310 ms; dt=0.100 s; distance=267.827 m
GPS jump: 6088310 -> 6088410 ms; dt=0.100 s; distance=262.705 m
GPS jump: 6097210 -> 6097310 ms; dt=0.100 s; distance=238.049 m
GPS jump: 6106210 -> 6106310 ms; dt=0.100 s; distance=265.748 m
GPS jump: 6115210 -> 6115311 ms; dt=0.101 s; distance=277.805 m
GPS jump: 6124310 -> 6124410 ms; dt=0.100 s; distance=279.283 m
GPS jump: 6133210 -> 6133310 ms; dt=0.100 s; distance=267.615 m
GPS jump: 6142310 -> 6142410 ms; dt=0.100 s; distance=257.600 m
GPS jump: 6151210 -> 6151310 ms; dt=0.100 s; distance=262.634 m
GPS jump: 6160310 -> 6160410 ms; dt=0.100 s; distance=267.769 m
GPS jump: 6169211 -> 6169310 ms; dt=0.099 s; distance=263.455 m
GPS jump: 6178210 -> 6178311 ms; dt=0.101 s; distance=264.356 m
GPS jump: 6187210 -> 6187310 ms; dt=0.100 s; distance=259.070 m
GPS jump: 6196210 -> 6196310 ms; dt=0.100 s; distance=257.104 m
GPS jump: 6205309 -> 6205410 ms; dt=0.101 s; distance=253.093 m
GPS jump: 6214310 -> 6214410 ms; dt=0.100 s; distance=267.924 m
GPS jump: 6223209 -> 6223310 ms; dt=0.101 s; distance=263.064 m
GPS jump: 6232309 -> 6232410 ms; dt=0.101 s; distance=256.236 m
GPS jump: 6241310 -> 6241410 ms; dt=0.100 s; distance=241.612 m
